Country,Date,Count
Panama,02-06-2020,0
Panama,02-07-2020,0
Panama,02-08-2020,0
Panama,02-09-2020,0
Panama,02-10-2020,0
Panama,02-11-2020,0
Panama,02-12-2020,0
Panama,13-02-2020,0
Panama,14-02-2020,0
Panama,15-02-2020,0
Panama,16-02-2020,0
Panama,17-02-2020,0
Panama,18-02-2020,0
Panama,19-02-2020,0
Panama,20-02-2020,0
Panama,21-02-2020,0
Panama,22-02-2020,0
Panama,23-02-2020,0
Panama,24-02-2020,0
Panama,25-02-2020,0
Panama,26-02-2020,0
Panama,27-02-2020,0
Panama,28-02-2020,0
Panama,29-02-2020,0
Panama,03-01-2020,0
Panama,03-02-2020,0
Panama,03-03-2020,0
Panama,03-04-2020,0
Panama,03-05-2020,0
Panama,03-06-2020,0
Panama,03-07-2020,0
Panama,03-08-2020,0
Panama,03-09-2020,0
Panama,03-10-2020,1
Panama,03-11-2020,8
Panama,03-12-2020,11
Panama,13-03-2020,27
Panama,14-03-2020,36
Panama,15-03-2020,43
Panama,16-03-2020,55
Panama,17-03-2020,69
Panama,18-03-2020,86
Panama,19-03-2020,109
Panama,20-03-2020,137
Panama,21-03-2020,200
Panama,22-03-2020,245
Panama,23-03-2020,245
Papua New Guinea,22-01-2020,0
Papua New Guinea,23-01-2020,0
Papua New Guinea,24-01-2020,0
Papua New Guinea,25-01-2020,0
Papua New Guinea,26-01-2020,0
Papua New Guinea,27-01-2020,0
Papua New Guinea,28-01-2020,0
Papua New Guinea,29-01-2020,0
Papua New Guinea,30-01-2020,0
Papua New Guinea,31-01-2020,0
Papua New Guinea,02-01-2020,0
Papua New Guinea,02-02-2020,0
Papua New Guinea,02-03-2020,0
Papua New Guinea,02-04-2020,0
Papua New Guinea,02-05-2020,0
Papua New Guinea,02-06-2020,0
Papua New Guinea,02-07-2020,0
Papua New Guinea,02-08-2020,0
Papua New Guinea,02-09-2020,0
Papua New Guinea,02-10-2020,0
Papua New Guinea,02-11-2020,0
Papua New Guinea,02-12-2020,0
Papua New Guinea,13-02-2020,0
Papua New Guinea,14-02-2020,0
Papua New Guinea,15-02-2020,0
Papua New Guinea,16-02-2020,0
Papua New Guinea,17-02-2020,0
Papua New Guinea,18-02-2020,0
Papua New Guinea,19-02-2020,0
Papua New Guinea,20-02-2020,0
Papua New Guinea,21-02-2020,0
Papua New Guinea,22-02-2020,0
Papua New Guinea,23-02-2020,0
Papua New Guinea,24-02-2020,0
Papua New Guinea,25-02-2020,0
Papua New Guinea,26-02-2020,0
Papua New Guinea,27-02-2020,0
Papua New Guinea,28-02-2020,0
Papua New Guinea,29-02-2020,0
Papua New Guinea,03-01-2020,0
Papua New Guinea,03-02-2020,0
Papua New Guinea,03-03-2020,0
Papua New Guinea,03-04-2020,0
Papua New Guinea,03-05-2020,0
Papua New Guinea,03-06-2020,0
Papua New Guinea,03-07-2020,0
Papua New Guinea,03-08-2020,0
Papua New Guinea,03-09-2020,0
Papua New Guinea,03-10-2020,0
Papua New Guinea,03-11-2020,0
Papua New Guinea,03-12-2020,0
Papua New Guinea,13-03-2020,0
Papua New Guinea,14-03-2020,0
Papua New Guinea,15-03-2020,0
Papua New Guinea,16-03-2020,0
Papua New Guinea,17-03-2020,0
Papua New Guinea,18-03-2020,0
Papua New Guinea,19-03-2020,0
Papua New Guinea,20-03-2020,1
Papua New Guinea,21-03-2020,1
Papua New Guinea,22-03-2020,1
Papua New Guinea,23-03-2020,1
Paraguay,22-01-2020,0
Paraguay,23-01-2020,0
Paraguay,24-01-2020,0
Paraguay,25-01-2020,0
Paraguay,26-01-2020,0
Paraguay,27-01-2020,0
Paraguay,28-01-2020,0
Paraguay,29-01-2020,0
Paraguay,30-01-2020,0
Paraguay,31-01-2020,0
Paraguay,02-01-2020,0
Paraguay,02-02-2020,0
Paraguay,02-03-2020,0
Paraguay,02-04-2020,0
Paraguay,02-05-2020,0
Paraguay,02-06-2020,0
Paraguay,02-07-2020,0
Paraguay,02-08-2020,0
Paraguay,02-09-2020,0
Paraguay,02-10-2020,0
Paraguay,02-11-2020,0
Paraguay,02-12-2020,0
Paraguay,13-02-2020,0
Paraguay,14-02-2020,0
Paraguay,15-02-2020,0
Paraguay,16-02-2020,0
Paraguay,17-02-2020,0
Paraguay,18-02-2020,0
Paraguay,19-02-2020,0
Paraguay,20-02-2020,0
Paraguay,21-02-2020,0
Paraguay,22-02-2020,0
Paraguay,23-02-2020,0
Paraguay,24-02-2020,0
Paraguay,25-02-2020,0
Paraguay,26-02-2020,0
Paraguay,27-02-2020,0
Paraguay,28-02-2020,0
Paraguay,29-02-2020,0
Paraguay,03-01-2020,0
Paraguay,03-02-2020,0
Paraguay,03-03-2020,0
Paraguay,03-04-2020,0
Paraguay,03-05-2020,0
Paraguay,03-06-2020,0
Paraguay,03-07-2020,0
Paraguay,03-08-2020,1
Paraguay,03-09-2020,1
Paraguay,03-10-2020,1
Paraguay,03-11-2020,5
Paraguay,03-12-2020,5
Paraguay,13-03-2020,6
Paraguay,14-03-2020,6
Paraguay,15-03-2020,6
Paraguay,16-03-2020,8
Paraguay,17-03-2020,9
Paraguay,18-03-2020,11
Paraguay,19-03-2020,11
Paraguay,20-03-2020,13
Paraguay,21-03-2020,18
Paraguay,22-03-2020,22
Paraguay,23-03-2020,22
Peru,22-01-2020,0
Peru,23-01-2020,0
Peru,24-01-2020,0
Peru,25-01-2020,0
Peru,26-01-2020,0
Peru,27-01-2020,0
Peru,28-01-2020,0
Peru,29-01-2020,0
Peru,30-01-2020,0
Peru,31-01-2020,0
Peru,02-01-2020,0
Peru,02-02-2020,0
Peru,02-03-2020,0
Peru,02-04-2020,0
Peru,02-05-2020,0
Peru,02-06-2020,0
Peru,02-07-2020,0
Peru,02-08-2020,0
Peru,02-09-2020,0
Peru,02-10-2020,0
Peru,02-11-2020,0
Peru,02-12-2020,0
Peru,13-02-2020,0
Peru,14-02-2020,0
Peru,15-02-2020,0
Peru,16-02-2020,0
Peru,17-02-2020,0
Peru,18-02-2020,0
Peru,19-02-2020,0
Peru,20-02-2020,0
Peru,21-02-2020,0
Peru,22-02-2020,0
Peru,23-02-2020,0
Peru,24-02-2020,0
Peru,25-02-2020,0
Peru,26-02-2020,0
Peru,27-02-2020,0
Peru,28-02-2020,0
Peru,29-02-2020,0
Peru,03-01-2020,0
Peru,03-02-2020,0
Peru,03-03-2020,0
Peru,03-04-2020,0
Peru,03-05-2020,0
Peru,03-06-2020,1
Peru,03-07-2020,1
Peru,03-08-2020,6
Peru,03-09-2020,7
Peru,03-10-2020,11
Peru,03-11-2020,11
Peru,03-12-2020,15
Peru,13-03-2020,28
Peru,14-03-2020,38
Peru,15-03-2020,43
Peru,16-03-2020,86
Peru,17-03-2020,117
Peru,18-03-2020,145
Peru,19-03-2020,234
Peru,20-03-2020,234
Peru,21-03-2020,318
Peru,22-03-2020,363
Peru,23-03-2020,363
Philippines,22-01-2020,0
Philippines,23-01-2020,0
Philippines,24-01-2020,0
Philippines,25-01-2020,0
Philippines,26-01-2020,0
Philippines,27-01-2020,0
Philippines,28-01-2020,0
Philippines,29-01-2020,0
Philippines,30-01-2020,1
Philippines,31-01-2020,1
Philippines,02-01-2020,1
Philippines,02-02-2020,2
Philippines,02-03-2020,2
Philippines,02-04-2020,2
Philippines,02-05-2020,2
Philippines,02-06-2020,2
Philippines,02-07-2020,3
Philippines,02-08-2020,3
Philippines,02-09-2020,3
Philippines,02-10-2020,3
Philippines,02-11-2020,3
Philippines,02-12-2020,3
Philippines,13-02-2020,3
Philippines,14-02-2020,3
Philippines,15-02-2020,3
Philippines,16-02-2020,3
Philippines,17-02-2020,3
Philippines,18-02-2020,3
Philippines,19-02-2020,3
Philippines,20-02-2020,3
Philippines,21-02-2020,3
Philippines,22-02-2020,3
Philippines,23-02-2020,3
Philippines,24-02-2020,3
Philippines,25-02-2020,3
Philippines,26-02-2020,3
Philippines,27-02-2020,3
Philippines,28-02-2020,3
Philippines,29-02-2020,3
Philippines,03-01-2020,3
Philippines,03-02-2020,3
Philippines,03-03-2020,3
Philippines,03-04-2020,3
Philippines,03-05-2020,3
Philippines,03-06-2020,5
Philippines,03-07-2020,6
Philippines,03-08-2020,10
Philippines,03-09-2020,20
Philippines,03-10-2020,33
Philippines,03-11-2020,49
Philippines,03-12-2020,52
Philippines,13-03-2020,64
Philippines,14-03-2020,111
Philippines,15-03-2020,140
Philippines,16-03-2020,142
Philippines,17-03-2020,187
Philippines,18-03-2020,202
Philippines,19-03-2020,217
Philippines,20-03-2020,230
Philippines,21-03-2020,307
Philippines,22-03-2020,380
Philippines,23-03-2020,380
Poland,22-01-2020,0
Poland,23-01-2020,0
Poland,24-01-2020,0
Poland,25-01-2020,0
Poland,26-01-2020,0
Poland,27-01-2020,0
Poland,28-01-2020,0
Poland,29-01-2020,0
Poland,30-01-2020,0
Poland,31-01-2020,0
Poland,02-01-2020,0
Poland,02-02-2020,0
Poland,02-03-2020,0
Poland,02-04-2020,0
Poland,02-05-2020,0
Poland,02-06-2020,0
Poland,02-07-2020,0
Poland,02-08-2020,0
Poland,02-09-2020,0
Poland,02-10-2020,0
Poland,02-11-2020,0
Poland,02-12-2020,0
Poland,13-02-2020,0
Poland,14-02-2020,0
Poland,15-02-2020,0
Poland,16-02-2020,0
Poland,17-02-2020,0
Poland,18-02-2020,0
Poland,19-02-2020,0
Poland,20-02-2020,0
Poland,21-02-2020,0
Poland,22-02-2020,0
Poland,23-02-2020,0
Poland,24-02-2020,0
Poland,25-02-2020,0
Poland,26-02-2020,0
Poland,27-02-2020,0
Poland,28-02-2020,0
Poland,29-02-2020,0
Poland,03-01-2020,0
Poland,03-02-2020,0
Poland,03-03-2020,0
Poland,03-04-2020,1
Poland,03-05-2020,1
Poland,03-06-2020,5
Poland,03-07-2020,5
Poland,03-08-2020,11
Poland,03-09-2020,16
Poland,03-10-2020,22
Poland,03-11-2020,31
Poland,03-12-2020,49
Poland,13-03-2020,68
Poland,14-03-2020,103
Poland,15-03-2020,119
Poland,16-03-2020,177
Poland,17-03-2020,238
Poland,18-03-2020,251
Poland,19-03-2020,355
Poland,20-03-2020,425
Poland,21-03-2020,536
Poland,22-03-2020,634
Poland,23-03-2020,634
Portugal,22-01-2020,0
Portugal,23-01-2020,0
Portugal,24-01-2020,0
Portugal,25-01-2020,0
Portugal,26-01-2020,0
Portugal,27-01-2020,0
Portugal,28-01-2020,0
Portugal,29-01-2020,0
Portugal,30-01-2020,0
Portugal,31-01-2020,0
Portugal,02-01-2020,0
Portugal,02-02-2020,0
Portugal,02-03-2020,0
Portugal,02-04-2020,0
Portugal,02-05-2020,0
Portugal,02-06-2020,0
Portugal,02-07-2020,0
Portugal,02-08-2020,0
Portugal,02-09-2020,0
Portugal,02-10-2020,0
Portugal,02-11-2020,0
Portugal,02-12-2020,0
Portugal,13-02-2020,0
Portugal,14-02-2020,0
Portugal,15-02-2020,0
Portugal,16-02-2020,0
Portugal,17-02-2020,0
Portugal,18-02-2020,0
Portugal,19-02-2020,0
Portugal,20-02-2020,0
Portugal,21-02-2020,0
Portugal,22-02-2020,0
Portugal,23-02-2020,0
Portugal,24-02-2020,0
Portugal,25-02-2020,0
Portugal,26-02-2020,0
Portugal,27-02-2020,0
Portugal,28-02-2020,0
Portugal,29-02-2020,0
Portugal,03-01-2020,0
Portugal,03-02-2020,2
Portugal,03-03-2020,2
Portugal,03-04-2020,5
Portugal,03-05-2020,8
Portugal,03-06-2020,13
Portugal,03-07-2020,20
Portugal,03-08-2020,30
Portugal,03-09-2020,30
Portugal,03-10-2020,41
Portugal,03-11-2020,59
Portugal,03-12-2020,59
Portugal,13-03-2020,112
Portugal,14-03-2020,169
Portugal,15-03-2020,245
Portugal,16-03-2020,331
Portugal,17-03-2020,448
Portugal,18-03-2020,448
Portugal,19-03-2020,785
Portugal,20-03-2020,1020
Portugal,21-03-2020,1280
Portugal,22-03-2020,1600
Portugal,23-03-2020,1600
Puerto Rico,22-01-2020,0
Puerto Rico,23-01-2020,0
Puerto Rico,24-01-2020,0
Puerto Rico,25-01-2020,0
Puerto Rico,26-01-2020,0
Puerto Rico,27-01-2020,0
Puerto Rico,28-01-2020,0
Puerto Rico,29-01-2020,0
Puerto Rico,30-01-2020,0
Puerto Rico,31-01-2020,0
Puerto Rico,02-01-2020,0
Puerto Rico,02-02-2020,0
Puerto Rico,02-03-2020,0
Puerto Rico,02-04-2020,0
Puerto Rico,02-05-2020,0
Puerto Rico,02-06-2020,0
Puerto Rico,02-07-2020,0
Puerto Rico,02-08-2020,0
Puerto Rico,02-09-2020,0
Puerto Rico,02-10-2020,0
Puerto Rico,02-11-2020,0
Puerto Rico,02-12-2020,0
Puerto Rico,13-02-2020,0
Puerto Rico,14-02-2020,0
Puerto Rico,15-02-2020,0
Puerto Rico,16-02-2020,0
Puerto Rico,17-02-2020,0
Puerto Rico,18-02-2020,0
Puerto Rico,19-02-2020,0
Puerto Rico,20-02-2020,0
Puerto Rico,21-02-2020,0
Puerto Rico,22-02-2020,0
Puerto Rico,23-02-2020,0
Puerto Rico,24-02-2020,0
Puerto Rico,25-02-2020,0
Puerto Rico,26-02-2020,0
Puerto Rico,27-02-2020,0
Puerto Rico,28-02-2020,0
Puerto Rico,29-02-2020,0
Puerto Rico,03-01-2020,0
Puerto Rico,03-02-2020,0
Puerto Rico,03-03-2020,0
Puerto Rico,03-04-2020,0
Puerto Rico,03-05-2020,0
Puerto Rico,03-06-2020,0
Puerto Rico,03-07-2020,0
Puerto Rico,03-08-2020,0
Puerto Rico,03-09-2020,0
Puerto Rico,03-10-2020,0
Puerto Rico,03-11-2020,0
Puerto Rico,03-12-2020,0
Puerto Rico,13-03-2020,0
Puerto Rico,14-03-2020,0
Puerto Rico,15-03-2020,0
Puerto Rico,16-03-2020,0
Puerto Rico,17-03-2020,0
Puerto Rico,18-03-2020,0
Puerto Rico,19-03-2020,0
Puerto Rico,20-03-2020,0
Puerto Rico,21-03-2020,0
Puerto Rico,22-03-2020,0
Puerto Rico,23-03-2020,0
Qatar,22-01-2020,0
Qatar,23-01-2020,0
Qatar,24-01-2020,0
Qatar,25-01-2020,0
Qatar,26-01-2020,0
Qatar,27-01-2020,0
Qatar,28-01-2020,0
Qatar,29-01-2020,0
Qatar,30-01-2020,0
Qatar,31-01-2020,0
Qatar,02-01-2020,0
Qatar,02-02-2020,0
Qatar,02-03-2020,0
Qatar,02-04-2020,0
Qatar,02-05-2020,0
Qatar,02-06-2020,0
Qatar,02-07-2020,0
Qatar,02-08-2020,0
Qatar,02-09-2020,0
Qatar,02-10-2020,0
Qatar,02-11-2020,0
Qatar,02-12-2020,0
Qatar,13-02-2020,0
Qatar,14-02-2020,0
Qatar,15-02-2020,0
Qatar,16-02-2020,0
Qatar,17-02-2020,0
Qatar,18-02-2020,0
Qatar,19-02-2020,0
Qatar,20-02-2020,0
Qatar,21-02-2020,0
Qatar,22-02-2020,0
Qatar,23-02-2020,0
Qatar,24-02-2020,0
Qatar,25-02-2020,0
Qatar,26-02-2020,0
Qatar,27-02-2020,0
Qatar,28-02-2020,0
Qatar,29-02-2020,1
Qatar,03-01-2020,3
Qatar,03-02-2020,3
Qatar,03-03-2020,7
Qatar,03-04-2020,8
Qatar,03-05-2020,8
Qatar,03-06-2020,8
Qatar,03-07-2020,8
Qatar,03-08-2020,15
Qatar,03-09-2020,18
Qatar,03-10-2020,24
Qatar,03-11-2020,262
Qatar,03-12-2020,262
Qatar,13-03-2020,320
Qatar,14-03-2020,337
Qatar,15-03-2020,401
Qatar,16-03-2020,439
Qatar,17-03-2020,439
Qatar,18-03-2020,452
Qatar,19-03-2020,460
Qatar,20-03-2020,470
Qatar,21-03-2020,481
Qatar,22-03-2020,494
Qatar,23-03-2020,494
Republic of the Congo,22-01-2020,0
Republic of the Congo,23-01-2020,0
Republic of the Congo,24-01-2020,0
Republic of the Congo,25-01-2020,0
Republic of the Congo,26-01-2020,0
Republic of the Congo,27-01-2020,0
Republic of the Congo,28-01-2020,0
Republic of the Congo,29-01-2020,0
Republic of the Congo,30-01-2020,0
Republic of the Congo,31-01-2020,0
Republic of the Congo,02-01-2020,0
Republic of the Congo,02-02-2020,0
Republic of the Congo,02-03-2020,0
Republic of the Congo,02-04-2020,0
Republic of the Congo,02-05-2020,0
Republic of the Congo,02-06-2020,0
Republic of the Congo,02-07-2020,0
Republic of the Congo,02-08-2020,0
Republic of the Congo,02-09-2020,0
Republic of the Congo,02-10-2020,0
Republic of the Congo,02-11-2020,0
Republic of the Congo,02-12-2020,0
Republic of the Congo,13-02-2020,0
Republic of the Congo,14-02-2020,0
Republic of the Congo,15-02-2020,0
Republic of the Congo,16-02-2020,0
Republic of the Congo,17-02-2020,0
Republic of the Congo,18-02-2020,0
Republic of the Congo,19-02-2020,0
Republic of the Congo,20-02-2020,0
Republic of the Congo,21-02-2020,0
Republic of the Congo,22-02-2020,0
Republic of the Congo,23-02-2020,0
Republic of the Congo,24-02-2020,0
Republic of the Congo,25-02-2020,0
Republic of the Congo,26-02-2020,0
Republic of the Congo,27-02-2020,0
Republic of the Congo,28-02-2020,0
Republic of the Congo,29-02-2020,0
Republic of the Congo,03-01-2020,0
Republic of the Congo,03-02-2020,0
Republic of the Congo,03-03-2020,0
Republic of the Congo,03-04-2020,0
Republic of the Congo,03-05-2020,0
Republic of the Congo,03-06-2020,0
Republic of the Congo,03-07-2020,0
Republic of the Congo,03-08-2020,0
Republic of the Congo,03-09-2020,0
Republic of the Congo,03-10-2020,0
Republic of the Congo,03-11-2020,0
Republic of the Congo,03-12-2020,0
Republic of the Congo,13-03-2020,0
Republic of the Congo,14-03-2020,0
Republic of the Congo,15-03-2020,0
Republic of the Congo,16-03-2020,0
Republic of the Congo,17-03-2020,0
Republic of the Congo,18-03-2020,0
Republic of the Congo,19-03-2020,0
Republic of the Congo,20-03-2020,0
Republic of the Congo,21-03-2020,0
Republic of the Congo,22-03-2020,0
Republic of the Congo,23-03-2020,0
Reunion,22-01-2020,0
Reunion,23-01-2020,0
Reunion,24-01-2020,0
Reunion,25-01-2020,0
Reunion,26-01-2020,0
Reunion,27-01-2020,0
Reunion,28-01-2020,0
Reunion,29-01-2020,0
Reunion,30-01-2020,0
Reunion,31-01-2020,0
Reunion,02-01-2020,0
Reunion,02-02-2020,0
Reunion,02-03-2020,0
Reunion,02-04-2020,0
Reunion,02-05-2020,0
Reunion,02-06-2020,0
Reunion,02-07-2020,0
Reunion,02-08-2020,0
Reunion,02-09-2020,0
Reunion,02-10-2020,0
Reunion,02-11-2020,0
Reunion,02-12-2020,0
Reunion,13-02-2020,0
Reunion,14-02-2020,0
Reunion,15-02-2020,0
Reunion,16-02-2020,0
Reunion,17-02-2020,0
Reunion,18-02-2020,0
Reunion,19-02-2020,0
Reunion,20-02-2020,0
Reunion,21-02-2020,0
Reunion,22-02-2020,0
Reunion,23-02-2020,0
Reunion,24-02-2020,0
Reunion,25-02-2020,0
Reunion,26-02-2020,0
Reunion,27-02-2020,0
Reunion,28-02-2020,0
Reunion,29-02-2020,0
Reunion,03-01-2020,0
Reunion,03-02-2020,0
Reunion,03-03-2020,0
Reunion,03-04-2020,0
Reunion,03-05-2020,0
Reunion,03-06-2020,0
Reunion,03-07-2020,0
Reunion,03-08-2020,0
Reunion,03-09-2020,0
Reunion,03-10-2020,0
Reunion,03-11-2020,0
Reunion,03-12-2020,0
Reunion,13-03-2020,0
Reunion,14-03-2020,0
Reunion,15-03-2020,0
Reunion,16-03-2020,0
Reunion,17-03-2020,0
Reunion,18-03-2020,0
Reunion,19-03-2020,0
Reunion,20-03-2020,0
Reunion,21-03-2020,0
Reunion,22-03-2020,0
Reunion,23-03-2020,47
Romania,22-01-2020,0
Romania,23-01-2020,0
Romania,24-01-2020,0
Romania,25-01-2020,0
Romania,26-01-2020,0
Romania,27-01-2020,0
Romania,28-01-2020,0
Romania,29-01-2020,0
Romania,30-01-2020,0
Romania,31-01-2020,0
Romania,02-01-2020,0
Romania,02-02-2020,0
Romania,02-03-2020,0
Romania,02-04-2020,0
Romania,02-05-2020,0
Romania,02-06-2020,0
Romania,02-07-2020,0
Romania,02-08-2020,0
Romania,02-09-2020,0
Romania,02-10-2020,0
Romania,02-11-2020,0
Romania,02-12-2020,0
Romania,13-02-2020,0
Romania,14-02-2020,0
Romania,15-02-2020,0
Romania,16-02-2020,0
Romania,17-02-2020,0
Romania,18-02-2020,0
Romania,19-02-2020,0
Romania,20-02-2020,0
Romania,21-02-2020,0
Romania,22-02-2020,0
Romania,23-02-2020,0
Romania,24-02-2020,0
Romania,25-02-2020,0
Romania,26-02-2020,1
Romania,27-02-2020,1
Romania,28-02-2020,3
Romania,29-02-2020,3
Romania,03-01-2020,3
Romania,03-02-2020,3
Romania,03-03-2020,3
Romania,03-04-2020,4
Romania,03-05-2020,6
Romania,03-06-2020,9
Romania,03-07-2020,9
Romania,03-08-2020,15
Romania,03-09-2020,15
Romania,03-10-2020,25
Romania,03-11-2020,45
Romania,03-12-2020,49
Romania,13-03-2020,89
Romania,14-03-2020,123
Romania,15-03-2020,131
Romania,16-03-2020,158
Romania,17-03-2020,184
Romania,18-03-2020,260
Romania,19-03-2020,277
Romania,20-03-2020,308
Romania,21-03-2020,367
Romania,22-03-2020,433
Romania,23-03-2020,433
Russia,22-01-2020,0
Russia,23-01-2020,0
Russia,24-01-2020,0
Russia,25-01-2020,0
Russia,26-01-2020,0
Russia,27-01-2020,0
Russia,28-01-2020,0
Russia,29-01-2020,0
Russia,30-01-2020,0
Russia,31-01-2020,2
Russia,02-01-2020,2
Russia,02-02-2020,2
Russia,02-03-2020,2
Russia,02-04-2020,2
Russia,02-05-2020,2
Russia,02-06-2020,2
Russia,02-07-2020,2
Russia,02-08-2020,2
Russia,02-09-2020,2
Russia,02-10-2020,2
Russia,02-11-2020,2
Russia,02-12-2020,2
Russia,13-02-2020,2
Russia,14-02-2020,2
Russia,15-02-2020,2
Russia,16-02-2020,2
Russia,17-02-2020,2
Russia,18-02-2020,2
Russia,19-02-2020,2
Russia,20-02-2020,2
Russia,21-02-2020,2
Russia,22-02-2020,2
Russia,23-02-2020,2
Russia,24-02-2020,2
Russia,25-02-2020,2
Russia,26-02-2020,2
Russia,27-02-2020,2
Russia,28-02-2020,2
Russia,29-02-2020,2
Russia,03-01-2020,2
Russia,03-02-2020,3
Russia,03-03-2020,3
Russia,03-04-2020,3
Russia,03-05-2020,4
Russia,03-06-2020,13
Russia,03-07-2020,13
Russia,03-08-2020,17
Russia,03-09-2020,17
Russia,03-10-2020,20
Russia,03-11-2020,20
Russia,03-12-2020,28
Russia,13-03-2020,45
Russia,14-03-2020,59
Russia,15-03-2020,63
Russia,16-03-2020,90
Russia,17-03-2020,114
Russia,18-03-2020,147
Russia,19-03-2020,199
Russia,20-03-2020,253
Russia,21-03-2020,306
Russia,22-03-2020,367
Russia,23-03-2020,367
Rwanda,22-01-2020,0
Rwanda,23-01-2020,0
Rwanda,24-01-2020,0
Rwanda,25-01-2020,0
Rwanda,26-01-2020,0
Rwanda,27-01-2020,0
Rwanda,28-01-2020,0
Rwanda,29-01-2020,0
Rwanda,30-01-2020,0
Rwanda,31-01-2020,0
Rwanda,02-01-2020,0
Rwanda,02-02-2020,0
Rwanda,02-03-2020,0
Rwanda,02-04-2020,0
Rwanda,02-05-2020,0
Rwanda,02-06-2020,0
Rwanda,02-07-2020,0
Rwanda,02-08-2020,0
Rwanda,02-09-2020,0
Rwanda,02-10-2020,0
Rwanda,02-11-2020,0
Rwanda,02-12-2020,0
Rwanda,13-02-2020,0
Rwanda,14-02-2020,0
Rwanda,15-02-2020,0
Rwanda,16-02-2020,0
Rwanda,17-02-2020,0
Rwanda,18-02-2020,0
Rwanda,19-02-2020,0
Rwanda,20-02-2020,0
Rwanda,21-02-2020,0
Rwanda,22-02-2020,0
Rwanda,23-02-2020,0
Rwanda,24-02-2020,0
Rwanda,25-02-2020,0
Rwanda,26-02-2020,0
Rwanda,27-02-2020,0
Rwanda,28-02-2020,0
Rwanda,29-02-2020,0
Rwanda,03-01-2020,0
Rwanda,03-02-2020,0
Rwanda,03-03-2020,0
Rwanda,03-04-2020,0
Rwanda,03-05-2020,0
Rwanda,03-06-2020,0
Rwanda,03-07-2020,0
Rwanda,03-08-2020,0
Rwanda,03-09-2020,0
Rwanda,03-10-2020,0
Rwanda,03-11-2020,0
Rwanda,03-12-2020,0
Rwanda,13-03-2020,0
Rwanda,14-03-2020,1
Rwanda,15-03-2020,1
Rwanda,16-03-2020,5
Rwanda,17-03-2020,7
Rwanda,18-03-2020,8
Rwanda,19-03-2020,8
Rwanda,20-03-2020,17
Rwanda,21-03-2020,17
Rwanda,22-03-2020,19
Rwanda,23-03-2020,19
Saint Lucia,22-01-2020,0
Saint Lucia,23-01-2020,0
Saint Lucia,24-01-2020,0
Saint Lucia,25-01-2020,0
Saint Lucia,26-01-2020,0
Saint Lucia,27-01-2020,0
Saint Lucia,28-01-2020,0
Saint Lucia,29-01-2020,0
Saint Lucia,30-01-2020,0
Saint Lucia,31-01-2020,0
Saint Lucia,02-01-2020,0
Saint Lucia,02-02-2020,0
Saint Lucia,02-03-2020,0
Saint Lucia,02-04-2020,0
Saint Lucia,02-05-2020,0
Saint Lucia,02-06-2020,0
Saint Lucia,02-07-2020,0
Saint Lucia,02-08-2020,0
Saint Lucia,02-09-2020,0
Saint Lucia,02-10-2020,0
Saint Lucia,02-11-2020,0
Saint Lucia,02-12-2020,0
Saint Lucia,13-02-2020,0
Saint Lucia,14-02-2020,0
Saint Lucia,15-02-2020,0
Saint Lucia,16-02-2020,0
Saint Lucia,17-02-2020,0
Saint Lucia,18-02-2020,0
Saint Lucia,19-02-2020,0
Saint Lucia,20-02-2020,0
Saint Lucia,21-02-2020,0
Saint Lucia,22-02-2020,0
Saint Lucia,23-02-2020,0
Saint Lucia,24-02-2020,0
Saint Lucia,25-02-2020,0
Saint Lucia,26-02-2020,0
Saint Lucia,27-02-2020,0
Saint Lucia,28-02-2020,0
Saint Lucia,29-02-2020,0
Saint Lucia,03-01-2020,0
Saint Lucia,03-02-2020,0
Saint Lucia,03-03-2020,0
Saint Lucia,03-04-2020,0
Saint Lucia,03-05-2020,0
Saint Lucia,03-06-2020,0
Saint Lucia,03-07-2020,0
Saint Lucia,03-08-2020,0
Saint Lucia,03-09-2020,0
Saint Lucia,03-10-2020,0
Saint Lucia,03-11-2020,0
Saint Lucia,03-12-2020,0
Saint Lucia,13-03-2020,0
Saint Lucia,14-03-2020,1
Saint Lucia,15-03-2020,2
Saint Lucia,16-03-2020,2
Saint Lucia,17-03-2020,2
Saint Lucia,18-03-2020,2
Saint Lucia,19-03-2020,2
Saint Lucia,20-03-2020,2
Saint Lucia,21-03-2020,2
Saint Lucia,22-03-2020,2
Saint Lucia,23-03-2020,2
Saint Vincent and the Grenadines,22-01-2020,0
Saint Vincent and the Grenadines,23-01-2020,0
Saint Vincent and the Grenadines,24-01-2020,0
Saint Vincent and the Grenadines,25-01-2020,0
Saint Vincent and the Grenadines,26-01-2020,0
Saint Vincent and the Grenadines,27-01-2020,0
Saint Vincent and the Grenadines,28-01-2020,0
Saint Vincent and the Grenadines,29-01-2020,0
Saint Vincent and the Grenadines,30-01-2020,0
Saint Vincent and the Grenadines,31-01-2020,0
Saint Vincent and the Grenadines,02-01-2020,0
Saint Vincent and the Grenadines,02-02-2020,0
Saint Vincent and the Grenadines,02-03-2020,0
Saint Vincent and the Grenadines,02-04-2020,0
Saint Vincent and the Grenadines,02-05-2020,0
Saint Vincent and the Grenadines,02-06-2020,0
Saint Vincent and the Grenadines,02-07-2020,0
Saint Vincent and the Grenadines,02-08-2020,0
Saint Vincent and the Grenadines,02-09-2020,0
Saint Vincent and the Grenadines,02-10-2020,0
